rownames,time,event,sex,neutered,intake_condition,intake_type,latitude,longitude,black,brown,brown_tabby,calico,cream,gray,gray_tabby,orange,orange_tabby,tan,tortie,white
1725,16,0,unknown,unknown,normal,owner_surrender,33.7932669,-118.2204244,0,1,0,0,0,0,0,0,0,0,0,1
1726,27,1,male,no,under_age_or_weight,stray,33.9404157,-118.0639213,0,0,1,0,0,0,0,0,0,0,0,1
1727,10,0,male,no,under_age_or_weight,stray,33.8120512,-118.16674,0,0,0,0,0,0,1,0,0,0,0,1
1728,37,0,female,yes,normal,owner_surrender,33.7932669,-118.2204244,0,0,0,0,0,1,0,0,0,0,0,1
1729,18,0,female,no,normal,owner_surrender,33.7932669,-118.2204244,0,0,0,0,0,1,0,0,0,0,0,1
1730,17,0,female,yes,normal,owner_surrender,33.7932669,-118.2204244,0,0,0,0,0,1,0,0,0,0,0,1
1731,15,0,female,no,normal,owner_surrender,33.7932669,-118.2204244,0,0,0,0,0,1,0,0,0,0,0,1
1732,24,0,male,yes,normal,owner_surrender,33.7932669,-118.2204244,0,0,0,0,0,1,0,0,0,0,0,1
1733,18,1,female,no,ill_moderatete,stray,33.8683992,-118.1537079,0,0,0,0,0,1,0,0,0,0,0,1
1734,14,1,male,yes,under_age_or_weight,stray,33.8191074,-118.2143158,0,0,1,0,0,0,0,0,0,0,0,1
1735,10,1,female,yes,under_age_or_weight,stray,33.7862405,-118.1763459,0,0,0,0,0,1,0,0,0,0,0,1
1736,86,1,male,yes,normal,stray,33.8242212,-118.1943313,1,0,0,0,0,0,0,0,0,0,0,1
1737,108,1,male,yes,normal,stray,33.8724304,-118.1882392,0,0,0,0,0,0,0,0,1,0,0,1
1738,83,1,male,yes,ill_mild,stray,33.8032286,-118.1338707,1,0,0,0,0,0,0,0,0,0,0,1
1739,99,1,female,yes,other,stray,33.7772119,-118.1567933,0,0,0,0,0,0,0,0,1,0,0,1
1740,72,1,female,no,normal,stray,33.8597946,-118.1484742,1,0,0,0,0,0,0,0,0,0,0,1
1741,113,1,female,yes,normal,stray,33.8597946,-118.1484742,1,0,0,0,0,0,0,0,0,0,0,1
1742,26,1,female,no,under_age_or_weight,stray,33.8659722,-118.1926371,1,0,0,0,0,0,0,0,0,0,0,1
1743,55,1,male,yes,ill_moderatete,stray,33.7816722,-118.1782402,0,0,0,0,0,1,0,0,0,0,0,1
1744,280,0,female,yes,ill_moderatete,owner_surrender,33.7869216,-118.167336,0,0,0,0,0,0,1,0,0,0,0,1
1745,106,1,male,yes,normal,stray,33.8596883,-118.1482913,0,0,0,0,1,0,0,0,0,0,0,1
1746,46,1,male,yes,under_age_or_weight,stray,33.7668778,-118.1968437,0,0,0,0,1,0,0,0,0,0,0,1
1747,16,1,female,yes,normal,stray,33.8464537,-118.1915809,1,0,0,0,0,0,0,0,0,0,0,1
1748,17,1,female,yes,normal,owner_surrender,33.7689758,-118.1676658,0,0,0,0,0,0,1,0,0,0,0,1
1749,34,1,female,yes,under_age_or_weight,stray,33.7620288,-118.189925,0,0,1,0,0,0,0,0,0,0,0,1
1750,13,1,male,no,normal,stray,33.874354,-118.1969249,0,0,0,0,0,1,0,0,0,0,0,1
1751,12,1,male,yes,normal,stray,33.8565929,-118.1968671,1,0,0,0,0,0,0,0,0,0,0,1
1752,9,1,female,yes,normal,stray,33.77791860000001,-118.1921449,0,0,0,0,0,0,1,0,0,0,0,1
1753,52,1,female,yes,normal,stray,33.77791860000001,-118.1921449,1,0,0,0,0,0,0,0,0,0,0,1
1754,9,1,male,no,ill_mild,stray,33.8104713,-118.1251845,0,0,0,0,0,0,0,1,0,0,0,1
1755,24,1,female,yes,normal,other,33.7748281,-118.123423,0,0,0,0,0,1,0,0,0,0,0,1
1756,32,1,male,yes,normal,other,33.7748281,-118.123423,0,0,1,0,0,0,0,0,0,0,0,1
1757,31,1,male,no,under_age_or_weight,stray,33.880192,-118.0649769,1,0,0,0,0,0,0,0,0,0,0,1
1758,99,1,female,yes,under_age_or_weight,stray,33.8708354,-118.1846106,1,0,0,0,0,0,0,0,0,0,0,1
1759,41,1,female,yes,under_age_or_weight,stray,33.8742861,-118.172539,0,0,0,0,0,0,0,0,1,0,0,1
1760,28,1,male,yes,normal,stray,33.7743236,-118.1948556,0,0,0,0,0,0,0,0,1,0,0,1
1761,12,1,female,no,under_age_or_weight,stray,33.8583884,-118.1898534,0,0,0,0,0,1,0,0,0,0,0,1
1762,30,0,male,no,under_age_or_weight,stray,33.8583884,-118.1898534,1,0,0,0,0,0,0,0,0,0,0,1
1763,26,1,female,yes,under_age_or_weight,stray,33.8576481,-118.1734743,1,0,0,0,0,0,0,0,0,0,0,1
1764,51,1,male,no,normal,stray,33.7705296,-118.1948227,1,0,0,0,0,0,0,0,0,0,0,1
1765,60,0,female,yes,normal,stray,33.81065299999999,-118.0955769,1,0,0,0,0,0,0,0,0,0,0,1
1766,133,1,female,yes,normal,other,33.8051433,-118.1300398,0,0,1,0,0,0,0,0,0,0,0,1
1767,62,1,female,no,normal,stray,33.8096122,-118.0826161,1,0,0,0,0,0,0,0,0,0,0,1
1768,23,1,female,no,other,stray,33.8029516,-118.1647463,0,0,0,0,0,1,0,0,0,0,0,1
1769,32,1,male,yes,ill_mild,stray,33.8104543,-118.1175397,1,0,0,0,0,0,0,0,0,0,0,1
1770,29,1,male,yes,ill_mild,stray,33.7918539,-118.1948868,0,0,0,0,0,1,0,0,0,0,0,1
1771,30,1,male,no,ill_mild,stray,33.7918539,-118.1948868,0,0,0,0,0,1,0,0,0,0,0,1
1772,26,1,male,yes,normal,stray,33.7844118,-118.1655381,0,0,0,0,0,0,0,1,0,0,0,1
1773,26,1,female,yes,normal,stray,33.7844118,-118.1655381,0,0,0,0,0,0,0,1,0,0,0,1
1774,17,0,female,no,normal,stray,33.7847023,-118.1672601,0,0,1,0,0,0,0,0,0,0,0,1
1775,8,1,male,no,normal,stray,33.7847023,-118.1672601,0,0,0,0,0,0,0,0,0,1,0,1
1776,38,1,male,yes,normal,owner_surrender,33.7932669,-118.2204244,0,0,0,0,0,1,0,0,0,0,0,1
1777,244,1,female,yes,normal,owner_surrender,33.7932669,-118.2204244,1,0,0,0,0,0,0,0,0,0,0,1
1778,36,0,female,yes,normal,stray,33.8483843,-118.1860668,0,0,0,0,0,1,0,0,0,0,0,1
1779,8,1,male,yes,normal,stray,33.8719118,-118.0675199,1,0,0,0,0,0,0,0,0,0,0,1
1780,8,1,male,no,normal,stray,33.8719118,-118.0675199,1,0,0,0,0,0,0,0,0,0,0,1
1781,128,1,female,yes,normal,stray,33.7953198,-118.1882312,1,0,0,0,0,0,0,0,0,0,0,1
1782,17,1,male,no,ill_moderatete,stray,33.8583939,-118.1000236,1,0,0,0,0,0,0,0,0,0,0,1
1783,9,0,unknown,unknown,normal,stray,33.765281,-118.1663126,1,0,0,0,0,0,0,0,0,0,0,1
1784,12,0,male,no,other,stray,33.7642908,-118.1522333,0,0,1,0,0,0,0,0,0,0,0,1
1785,17,1,female,yes,normal,stray,33.8320384,-118.1664374,0,0,1,0,0,0,0,0,0,0,0,1
1786,18,0,female,no,normal,stray,33.8320384,-118.1664374,1,0,0,0,0,0,0,0,0,0,0,1
1787,9,1,female,yes,other,stray,33.7789752,-118.1709214,0,0,0,0,0,1,0,0,0,0,0,1
1788,10,1,female,yes,ill_mild,stray,33.808202,-118.1956642,1,0,0,0,0,0,0,0,0,0,0,1
1789,16,1,male,no,normal,stray,33.787219,-118.176166,1,0,0,0,0,1,0,0,0,0,0,0
1790,16,1,female,yes,normal,other,33.7789839,-118.183959,0,0,0,0,0,0,1,0,0,0,0,1
1791,52,1,male,yes,normal,stray,33.8096122,-118.0826161,1,0,0,0,0,0,0,0,0,0,0,1
1792,38,1,unknown,unknown,ill_mild,stray,33.8044572,-118.2121997,0,0,0,0,0,1,0,0,0,0,0,1
1793,18,0,female,yes,normal,owner_surrender,34.0133857,-118.0907006,0,1,0,0,0,0,0,0,0,1,0,0
1794,79,1,female,yes,fractious,stray,33.7771459,-118.1796272,0,0,0,0,0,1,0,0,0,0,0,0
1795,361,1,female,yes,ill_mild,stray,33.8272397,-118.0936577,1,0,0,0,0,0,0,0,0,0,0,1
1796,11,0,male,yes,normal,stray,33.8096122,-118.0826161,1,0,1,0,0,0,0,0,0,0,0,0
1797,20,1,female,yes,normal,other,33.7916727,-118.1622096,1,0,0,0,0,0,0,0,0,0,0,1
1798,437,1,female,yes,ill_moderatete,stray,33.7707971,-118.1502564,1,0,0,0,0,0,0,0,0,0,0,1
1799,58,0,male,yes,other,stray,33.7700504,-118.1937395,0,0,1,0,0,0,0,0,0,0,0,1
1800,18,1,male,yes,other,stray,33.8594592,-118.1945352,1,0,0,0,0,0,0,0,0,0,0,1
1801,41,1,male,yes,other,stray,33.7807967,-118.1545851,0,0,0,0,0,0,0,0,1,0,0,1
1802,83,1,male,yes,ill_moderatete,stray,33.7936114,-118.1629836,1,0,0,0,0,0,0,0,0,0,0,1
1803,16,1,female,yes,other,stray,33.799097,-118.1880416,1,0,0,0,0,0,0,0,0,0,0,1
1804,16,0,female,no,normal,stray,33.7777543,-118.1950736,0,0,0,0,1,0,0,0,0,0,0,1
1805,17,1,female,yes,fractious,stray,33.7741167,-118.1936514,0,0,0,0,0,1,0,0,0,0,0,1
1806,35,1,male,yes,other,stray,33.7858395,-118.1644052,1,0,0,0,0,0,0,0,0,0,0,1
1807,12,0,female,yes,normal,stray,33.8057589,-118.0741581,1,0,0,0,0,0,0,0,0,0,0,1
1808,11,0,female,yes,normal,stray,33.7715811,-118.1777235,0,0,0,0,0,1,0,0,0,0,0,1
1809,39,0,male,yes,ill_mild,stray,33.7898887,-118.1687288,0,0,1,0,0,0,0,0,0,0,0,1
1810,11,0,unknown,unknown,under_age_or_weight,stray,33.7862321,-118.161095,0,0,0,0,0,1,0,0,0,0,0,1
1811,9,1,female,yes,normal,other,33.7809473,-118.1576846,1,0,0,0,0,0,0,0,0,0,0,1
1812,9,1,female,yes,normal,other,33.7809473,-118.1576846,0,0,0,0,0,0,1,0,0,0,0,1
1813,121,1,female,no,normal,owner_surrender,33.7845194,-118.1533454,0,0,0,0,0,0,0,1,0,0,0,1
1814,38,1,male,yes,under_age_or_weight,stray,33.7946311,-118.1750875,0,0,0,0,1,0,0,0,0,0,0,1
1815,70,1,male,yes,under_age_or_weight,stray,33.7946311,-118.1750875,0,0,0,0,1,0,0,0,0,0,0,1
1816,70,1,male,yes,under_age_or_weight,stray,33.7946311,-118.1750875,0,0,0,0,1,0,0,0,0,0,0,1
1817,9,0,female,no,under_age_or_weight,stray,33.8419426,-118.2196405,1,0,0,0,0,0,0,0,0,0,0,1
1818,13,0,male,yes,normal,owner_surrender,33.768555,-118.1822623,0,0,0,0,0,1,0,0,0,0,0,1
1819,46,1,female,no,under_age_or_weight,stray,33.809528,-118.1137923,0,0,0,0,0,1,0,0,0,0,0,1
1820,84,1,female,yes,fractious,stray,33.7771459,-118.1796272,1,0,0,0,0,0,0,0,0,0,0,1
1821,49,0,female,no,fractious,stray,33.7771459,-118.1796272,1,0,0,0,0,0,0,0,0,0,0,1
1822,44,0,female,no,other,stray,33.8746571,-118.1817118,1,0,0,0,0,0,0,0,0,0,0,1
1823,63,0,male,no,under_age_or_weight,stray,33.851141,-118.1917114,0,0,1,0,0,0,0,0,0,0,0,1
1824,59,1,male,no,under_age_or_weight,stray,33.851141,-118.1917114,1,0,0,0,0,0,0,0,0,0,0,1
1825,63,0,male,no,under_age_or_weight,stray,33.851141,-118.1917114,0,0,0,0,0,1,0,0,0,0,0,1
1826,63,0,female,no,under_age_or_weight,stray,33.851141,-118.1917114,0,0,1,0,0,0,0,0,0,0,0,1
1827,56,0,unknown,unknown,under_age_or_weight,stray,33.7644498,-118.1480894,0,0,0,0,0,0,0,1,0,0,0,1
1828,37,1,female,no,other,stray,33.8121258,-118.2199732,0,0,0,0,0,0,1,0,0,0,0,1
1829,41,1,female,yes,other,stray,33.8121258,-118.2199732,0,0,0,0,0,0,1,0,0,0,0,1
1830,41,1,female,yes,other,stray,33.8121258,-118.2199732,1,0,0,0,0,0,0,0,0,0,0,1
1831,109,1,male,yes,ill_moderatete,owner_surrender,33.820077,-118.185013,1,0,0,0,0,0,0,0,0,0,0,1
1832,157,1,male,yes,other,stray,33.7916994,-118.199265,0,0,1,0,0,0,0,0,0,0,0,1
1833,287,0,female,yes,other,stray,33.7880474,-118.1785045,0,0,0,0,0,1,0,0,0,0,0,1
1834,83,1,male,yes,ill_mild,stray,33.7880474,-118.1785045,0,0,0,0,0,1,0,0,0,0,0,1
1835,22,0,unknown,unknown,ill_mild,stray,33.7880474,-118.1785045,0,0,0,0,0,1,0,0,0,0,0,1
1836,8,0,male,no,under_age_or_weight,stray,33.7700504,-118.1937395,0,0,0,0,0,0,0,1,0,0,0,1
1837,8,0,female,no,under_age_or_weight,stray,33.7700504,-118.1937395,1,0,0,0,0,0,0,0,0,0,0,1
1838,29,1,male,yes,ill_mild,stray,33.78556,-118.1435815,0,0,0,0,1,0,0,0,0,0,0,1
1839,110,1,male,yes,under_age_or_weight,stray,33.7836072,-118.1969724,1,0,0,0,0,0,0,0,0,0,0,1
1840,26,1,male,yes,under_age_or_weight,stray,33.7836072,-118.1969724,0,0,0,0,0,1,0,0,0,0,0,1
1841,52,1,male,no,under_age_or_weight,stray,33.8775585,-118.2003476,0,0,0,0,0,0,0,0,0,1,0,1
1842,10,1,male,yes,other,stray,33.8189526,-118.2009988,0,0,0,0,0,0,0,0,1,0,0,1
1843,36,1,female,no,under_age_or_weight,stray,33.8121148,-118.1096356,0,0,1,0,0,1,0,0,0,0,0,0
1844,42,1,female,yes,under_age_or_weight,stray,33.8121148,-118.1096356,0,0,0,0,0,0,1,0,0,0,0,1
1845,17,1,male,yes,under_age_or_weight,stray,33.8234987,-118.2212669,0,0,0,0,0,1,0,0,0,0,0,1
1846,9,1,female,yes,normal,stray,33.7989861,-118.1852385,1,0,0,0,0,0,0,0,0,0,0,1
1847,20,1,female,no,normal,stray,33.7989861,-118.1852385,1,0,0,0,0,0,0,0,0,0,0,1
1848,9,0,female,no,normal,stray,33.7772394,-118.1730704,1,0,0,0,0,0,0,0,0,0,0,1
1849,9,1,female,yes,normal,stray,33.7918539,-118.1948868,0,0,1,0,0,0,0,0,0,0,0,1
1850,10,0,unknown,unknown,normal,stray,33.7924183,-118.2107463,1,0,0,0,0,0,0,0,0,0,0,1
1851,37,1,male,yes,fractious,stray,33.7753586,-118.1876879,1,0,0,0,0,0,0,0,0,0,0,1
1852,31,1,male,yes,fractious,stray,33.7753586,-118.1876879,0,0,0,0,0,1,0,0,0,0,0,1
1853,13,1,male,yes,normal,stray,33.7789665,-118.1458962,1,0,0,0,0,0,0,1,0,0,0,0
1854,13,1,female,yes,normal,stray,33.7789665,-118.1458962,1,0,0,0,0,1,0,0,0,0,0,0
1855,60,1,male,yes,other,stray,33.7969007,-118.1706194,0,0,0,0,0,1,0,0,0,0,0,1
1856,40,1,female,no,under_age_or_weight,stray,33.8073898,-118.1536367,0,0,0,0,0,1,0,0,0,0,0,1
1857,39,1,male,yes,under_age_or_weight,stray,33.8096122,-118.0826161,1,0,0,0,0,0,0,0,0,0,0,1
1858,39,1,female,yes,under_age_or_weight,stray,33.8096122,-118.0826161,0,0,0,0,0,1,0,0,0,0,0,1
1859,55,1,female,yes,under_age_or_weight,stray,33.7915571,-118.1816361,1,0,0,0,0,0,0,0,0,0,0,1
1860,55,1,male,yes,under_age_or_weight,stray,33.7915571,-118.1816361,1,0,0,0,0,0,0,0,0,0,0,1
1861,17,1,female,yes,under_age_or_weight,stray,33.7845654,-118.1718072,1,0,0,0,0,0,0,0,0,0,0,1
1862,8,1,female,yes,under_age_or_weight,stray,33.866659,-118.1682656,1,0,0,0,0,0,0,0,0,0,0,1
1863,223,1,male,yes,other,stray,33.8666531,-118.2017752,0,0,0,0,0,0,1,0,0,0,0,1
1864,62,1,male,no,normal,stray,33.8520662,-118.0989271,1,0,0,0,0,0,0,0,0,0,0,1
1865,47,1,male,no,under_age_or_weight,stray,33.8171036,-118.1752462,0,0,0,0,0,1,0,0,0,0,0,1
1866,47,1,female,no,under_age_or_weight,stray,33.8171036,-118.1752462,1,0,0,0,0,0,0,0,0,0,0,1
1867,22,1,male,yes,under_age_or_weight,stray,33.7807783,-118.1654866,1,0,0,0,0,0,0,0,0,0,0,1
1868,13,0,male,no,under_age_or_weight,stray,33.7649042,-118.1950706,0,0,0,0,0,1,0,0,0,0,0,1
1869,241,1,female,yes,normal,stray,33.7649042,-118.1950706,0,0,0,0,0,1,0,0,0,0,0,1
1870,38,1,male,yes,under_age_or_weight,stray,33.8520822,-118.099442,1,0,0,0,0,0,0,0,0,0,0,1
1871,42,1,female,yes,under_age_or_weight,stray,33.8520822,-118.099442,1,0,0,0,0,0,0,0,0,0,0,1
1872,41,1,male,yes,under_age_or_weight,stray,33.8520822,-118.099442,1,0,0,0,0,0,0,0,0,0,0,1
1873,43,0,male,no,under_age_or_weight,stray,33.7774657,-118.2025378,0,0,0,0,0,0,0,1,0,0,0,1
1874,28,0,unknown,unknown,normal,stray,33.8096122,-118.0826161,0,0,0,0,0,0,0,1,0,0,0,1
1875,21,0,male,no,ill_mild,stray,33.7789839,-118.183959,0,0,1,0,0,0,0,0,0,0,0,1
1876,24,1,female,yes,under_age_or_weight,stray,33.8665627,-118.0995642,0,0,1,1,0,0,0,0,0,0,0,0
1877,23,1,female,no,under_age_or_weight,stray,33.8665627,-118.0995642,0,0,1,0,0,0,1,0,0,0,0,0
1878,289,1,female,yes,under_age_or_weight,stray,33.8665627,-118.0995642,0,0,1,0,0,0,0,0,0,0,0,1
1879,179,0,female,no,other,stray,33.8665627,-118.0995642,1,0,0,0,0,0,0,0,0,0,0,1
1880,35,1,male,no,normal,stray,33.8597946,-118.1484742,0,0,0,0,0,1,0,0,0,0,0,1
1881,111,0,female,yes,normal,stray,33.7844997,-118.1971031,1,0,0,0,0,0,0,0,0,0,0,1
1882,72,0,female,no,normal,stray,33.7844997,-118.1971031,1,0,0,0,0,0,0,0,0,0,0,1
1883,52,1,male,yes,under_age_or_weight,stray,33.8116794,-118.1647464,1,0,0,0,0,0,0,0,0,0,0,1
1884,280,1,female,yes,normal,owner_surrender,33.7650577,-118.1746409,1,0,0,0,0,0,0,0,0,0,0,1
1885,43,1,male,yes,ill_mild,stray,33.7898887,-118.1687288,0,0,0,0,0,1,0,0,0,0,0,1
1886,70,1,female,yes,normal,stray,33.7789678,-118.1963571,1,0,0,0,0,0,0,0,0,0,0,1
1887,70,1,male,yes,normal,stray,33.7789678,-118.1963571,1,0,0,0,0,0,0,0,0,0,0,1
1888,17,1,male,no,normal,stray,33.8361277,-118.1873634,0,0,0,0,0,0,0,0,1,0,0,1
1889,17,1,female,no,normal,stray,33.8361277,-118.1873634,0,0,0,0,0,0,1,0,0,0,0,1
1890,114,1,male,yes,normal,stray,33.8361277,-118.1873634,0,0,1,0,0,0,0,0,0,0,0,1
1891,35,0,male,yes,under_age_or_weight,stray,33.7990736,-118.2075447,0,0,0,0,0,1,0,0,0,0,0,1
1892,58,1,male,yes,normal,stray,33.8359994,-118.1864537,1,0,0,0,0,0,0,0,0,0,0,1
1893,167,1,male,yes,normal,stray,33.8359994,-118.1864537,1,0,0,0,0,0,0,0,0,0,0,1
1894,55,1,male,yes,under_age_or_weight,stray,33.8044614,-118.1678456,0,0,0,0,0,1,0,0,0,0,0,1
1895,8,1,male,yes,normal,stray,33.7843699,-118.1797301,0,0,0,0,0,1,0,0,0,0,0,1
1896,10,1,male,no,under_age_or_weight,stray,33.8027086,-118.2108996,1,0,0,0,0,0,0,0,0,0,0,1
1897,75,1,female,yes,under_age_or_weight,stray,33.7936828,-118.185884,0,0,1,0,0,0,0,0,0,0,0,1
1898,43,1,male,yes,fractious,stray,33.7871309,-118.1892678,0,0,1,0,0,0,0,0,0,0,0,1
1899,36,1,male,yes,under_age_or_weight,stray,33.8099869,-118.1999679,1,0,0,0,0,0,0,0,0,0,0,1
1900,45,1,female,no,under_age_or_weight,stray,33.8099869,-118.1999679,0,0,0,0,0,1,0,0,0,0,0,1
1901,36,0,female,no,other,stray,33.7537496,-118.0906996,1,0,0,0,0,0,0,0,0,0,0,1
1902,36,0,male,no,other,stray,33.7537496,-118.0906996,0,0,0,0,0,0,0,0,1,0,0,1
1903,36,0,male,no,other,stray,33.7537496,-118.0906996,1,0,0,0,0,0,0,0,0,0,0,1
1904,64,0,male,no,ill_moderatete,stray,33.8866435,-118.1050507,0,0,0,0,0,1,0,0,0,0,0,1
1905,20,1,male,yes,ill_moderatete,stray,33.8866435,-118.1050507,0,0,0,0,0,1,0,0,0,0,0,1
1906,40,1,female,yes,normal,stray,33.7857717,-118.1880058,1,0,0,0,0,0,0,0,0,0,0,1
1907,60,1,male,yes,ill_mild,stray,33.8010608,-118.1211601,1,1,0,0,0,0,0,0,0,0,0,0
1908,8,1,female,yes,ill_mild,stray,33.7917434,-118.1974135,0,0,0,0,0,1,0,0,0,0,0,1
1909,17,1,male,no,normal,other,33.8839366,-118.1046832,1,0,0,0,0,0,0,0,0,0,0,1
1910,66,1,male,no,ill_mild,stray,33.806783,-118.0972337,0,0,0,0,0,1,0,0,0,0,0,1
1911,47,0,male,yes,other,owner_surrender,33.7815928,-118.2148929,1,0,0,0,0,0,0,0,0,0,0,1
1912,52,1,female,no,other,owner_surrender,33.7815928,-118.2148929,1,0,0,0,0,0,0,0,0,0,0,1
1913,58,1,male,no,ill_mild,stray,33.8126778,-118.1148167,0,0,0,0,0,0,0,1,0,0,0,1
1914,160,1,female,yes,normal,stray,33.8667312,-118.2025182,0,0,0,1,0,0,0,0,0,0,0,1
1915,269,1,male,yes,ill_mild,stray,33.8591688,-118.1954016,1,0,0,0,0,0,0,0,0,0,0,1
1916,10,0,female,no,under_age_or_weight,stray,33.8099414,-118.190922,0,0,0,0,0,0,1,0,0,0,0,1
1917,53,1,male,yes,ill_moderatete,other,33.7882221,-118.1915854,0,0,1,0,0,0,0,0,0,0,0,1
1918,113,1,female,no,under_age_or_weight,stray,33.774979,-118.1351588,0,0,0,0,0,0,0,1,0,0,0,1
1919,42,1,female,no,other,stray,33.7971304,-118.1693299,1,0,0,0,0,0,0,0,0,0,0,1
1920,10,1,male,yes,ill_mild,stray,33.8778302,-118.203455,0,0,0,0,0,1,0,0,0,0,0,1
1921,71,1,male,yes,under_age_or_weight,stray,33.800189,-118.0725715,1,0,0,0,0,0,0,0,0,0,0,1
1922,14,1,female,no,ill_mild,stray,33.855916,-118.0787734,0,0,0,0,0,0,1,0,0,0,0,1
1923,209,1,male,no,under_age_or_weight,stray,33.7682391,-118.1228614,0,0,1,0,0,0,0,0,0,0,0,1
1924,10,0,male,yes,ill_mild,stray,33.7574242,-118.1371146,0,0,0,0,0,0,0,0,1,0,0,1
1925,30,0,female,no,normal,stray,33.824348,-118.1467345,1,0,0,0,0,0,0,0,0,0,0,1
1926,99,1,male,yes,other,stray,33.8288416,-118.0896661,1,0,0,0,0,0,0,0,0,0,0,1
1927,49,1,female,yes,other,stray,33.8288416,-118.0896661,1,0,0,0,0,0,0,0,0,0,0,1
1928,9,1,female,no,ill_mild,owner_surrender,33.8483843,-118.1860668,0,0,0,0,0,1,0,0,0,0,0,1
1929,43,1,male,yes,under_age_or_weight,stray,33.7950073,-118.188059,0,0,1,0,0,0,0,0,0,0,0,1
1930,34,1,male,no,under_age_or_weight,stray,33.7950073,-118.188059,0,0,1,0,0,0,0,0,0,0,0,1
1931,30,0,male,no,ill_mild,stray,33.8679263,-118.1870265,1,0,0,0,0,0,0,0,0,0,0,1
1932,30,0,female,no,ill_mild,stray,33.8679263,-118.1870265,0,0,0,0,0,1,0,0,0,0,0,1
1933,69,1,male,yes,other,stray,33.8116586,-118.2089371,0,0,0,0,0,0,0,0,0,0,0,1
1934,25,1,male,yes,under_age_or_weight,stray,33.8598892,-118.1668632,0,0,0,0,1,0,0,0,0,0,0,1
1935,59,1,female,yes,normal,owner_surrender,33.8180588,-118.1232493,0,0,0,0,0,1,0,0,0,0,0,1
1936,40,0,male,no,under_age_or_weight,stray,33.8039374,-118.1628723,1,0,0,0,0,0,0,0,0,0,0,1
1937,131,1,male,yes,other,stray,33.7871562,-118.1910896,0,0,0,0,0,1,0,0,0,0,0,1
1938,104,1,male,yes,ill_mild,stray,33.795439,-118.1826081,1,0,0,0,0,0,0,0,0,0,0,1
1939,34,1,female,yes,other,stray,33.768099,-118.1502585,0,0,0,0,1,0,0,0,0,0,0,1
1940,75,1,male,yes,under_age_or_weight,stray,33.768099,-118.1502585,0,0,0,0,0,1,0,0,0,0,0,1
1941,29,1,male,yes,other,stray,33.7766278,-118.1803685,1,0,0,0,0,0,0,0,0,0,0,1
1942,43,1,female,yes,other,stray,33.789591,-118.1920452,0,0,0,0,0,1,0,0,0,0,0,1
1943,74,1,male,yes,under_age_or_weight,stray,33.806783,-118.0972337,1,0,0,0,0,0,0,0,0,0,0,1
1944,53,1,male,yes,other,stray,33.806783,-118.0972337,0,0,1,0,0,0,0,0,0,0,0,1
1945,34,0,female,no,under_age_or_weight,stray,33.806783,-118.0972337,0,0,1,0,0,0,0,0,0,0,0,1
1946,44,1,female,yes,under_age_or_weight,stray,33.8804957,-118.1839623,1,0,0,0,0,0,0,0,0,0,0,1
1947,213,1,male,yes,ill_mild,stray,33.7814103,-118.1911031,1,0,0,0,0,0,0,0,0,0,0,1
1948,14,0,male,yes,other,stray,33.7630426,-118.1502588,0,0,0,0,0,0,1,0,0,0,0,1
1949,55,1,female,yes,other,stray,33.7881895,-118.1673638,1,0,0,0,0,0,0,0,0,0,0,1
1950,113,1,female,yes,ill_mild,stray,33.77897850000001,-118.173076,0,0,0,0,0,1,0,0,0,0,0,1
1951,71,1,male,yes,ill_moderatete,stray,33.77897850000001,-118.173076,0,0,0,0,0,1,0,0,0,0,0,1
1952,252,1,male,yes,ill_mild,stray,33.8727983,-118.1751347,1,0,0,0,0,0,0,0,0,0,0,1
1953,14,0,male,no,normal,stray,33.8671586,-118.1704594,0,0,0,0,0,0,1,0,0,0,0,1
1954,21,1,male,no,normal,stray,33.7806147,-118.1424632,0,0,0,0,0,1,0,0,0,0,0,1
1955,97,1,male,yes,ill_mild,stray,33.8242201,-118.1837719,0,0,0,0,0,1,0,0,0,0,0,1
1956,45,0,female,no,under_age_or_weight,stray,33.810379,-118.0992327,0,0,0,0,0,0,1,0,0,0,0,1
1957,196,1,female,yes,normal,stray,33.7946311,-118.1750875,1,0,0,0,0,0,0,0,0,0,0,1
1958,108,1,male,yes,under_age_or_weight,stray,33.7946311,-118.1750875,1,0,0,0,0,0,0,0,0,0,0,1
1959,20,1,male,no,under_age_or_weight,stray,33.81169089999999,-118.1882763,1,0,0,0,0,0,0,0,0,0,0,1
1960,118,1,female,yes,under_age_or_weight,stray,33.7946311,-118.1750875,1,0,0,0,0,0,0,0,0,0,0,1
1961,20,1,female,no,under_age_or_weight,stray,33.81169089999999,-118.1882763,1,0,0,0,0,0,0,0,0,0,0,1
1962,94,0,male,no,under_age_or_weight,stray,33.7809531,-118.1837365,1,0,0,0,0,0,0,0,0,0,0,1
1963,9,0,male,no,other,stray,33.7898607,-118.1676429,1,0,0,0,0,0,0,0,0,0,0,1
1964,155,1,female,yes,ill_moderatete,stray,33.7789728,-118.1850322,0,0,0,0,0,1,0,0,0,0,0,1
1965,26,1,male,yes,other,stray,33.77558000000001,-118.2006049,1,0,0,0,0,0,0,0,0,0,0,1
1966,17,0,male,no,under_age_or_weight,stray,33.7800888,-118.2140039,0,0,0,0,0,0,1,0,0,0,0,1
1967,93,1,female,yes,other,stray,33.7573557,-118.1205232,1,0,0,0,0,0,0,0,0,0,0,1
