"","date","variable","value","value01"
"1575",2003-01-01,"psavert",5.5,0.218543046357616
"1576",2003-02-01,"psavert",5.6,0.225165562913907
"1577",2003-03-01,"psavert",5.3,0.205298013245033
"1578",2003-04-01,"psavert",5.3,0.205298013245033
"1579",2003-05-01,"psavert",5.8,0.23841059602649
"1580",2003-06-01,"psavert",5.6,0.225165562913907
"1581",2003-07-01,"psavert",6.3,0.271523178807947
"1582",2003-08-01,"psavert",6,0.251655629139073
"1583",2003-09-01,"psavert",5.2,0.198675496688742
"1584",2003-10-01,"psavert",5.3,0.205298013245033
"1585",2003-11-01,"psavert",5.4,0.211920529801325
"1586",2003-12-01,"psavert",5.4,0.211920529801325
"1587",2004-01-01,"psavert",5,0.185430463576159
"1588",2004-02-01,"psavert",5,0.185430463576159
"1589",2004-03-01,"psavert",4.9,0.178807947019868
"1590",2004-04-01,"psavert",5.3,0.205298013245033
"1591",2004-05-01,"psavert",5.3,0.205298013245033
"1592",2004-06-01,"psavert",5.8,0.23841059602649
"1593",2004-07-01,"psavert",5.3,0.205298013245033
"1594",2004-08-01,"psavert",5.2,0.198675496688742
"1595",2004-09-01,"psavert",4.6,0.158940397350993
"1596",2004-10-01,"psavert",4.5,0.152317880794702
"1597",2004-11-01,"psavert",4.1,0.125827814569536
"1598",2004-12-01,"psavert",6.9,0.311258278145695
"1599",2005-01-01,"psavert",3.7,0.0993377483443709
"1600",2005-02-01,"psavert",3.4,0.0794701986754967
"1601",2005-03-01,"psavert",3.6,0.0927152317880795
"1602",2005-04-01,"psavert",3.1,0.0596026490066225
"1603",2005-05-01,"psavert",3.5,0.0860927152317881
"1604",2005-06-01,"psavert",2.9,0.0463576158940397
"1605",2005-07-01,"psavert",2.2,0
"1606",2005-08-01,"psavert",2.7,0.0331125827814569
"1607",2005-09-01,"psavert",2.7,0.0331125827814569
"1608",2005-10-01,"psavert",3.1,0.0596026490066225
"1609",2005-11-01,"psavert",3.5,0.0860927152317881
"1610",2005-12-01,"psavert",3.7,0.0993377483443709
"1611",2006-01-01,"psavert",4.2,0.132450331125828
"1612",2006-02-01,"psavert",4.2,0.132450331125828
"1613",2006-03-01,"psavert",4.2,0.132450331125828
"1614",2006-04-01,"psavert",4,0.119205298013245
"1615",2006-05-01,"psavert",3.8,0.105960264900662
"1616",2006-06-01,"psavert",4,0.119205298013245
"1617",2006-07-01,"psavert",3.4,0.0794701986754967
"1618",2006-08-01,"psavert",3.6,0.0927152317880795
"1619",2006-09-01,"psavert",3.6,0.0927152317880795
"1620",2006-10-01,"psavert",3.6,0.0927152317880795
"1621",2006-11-01,"psavert",3.9,0.112582781456954
"1622",2006-12-01,"psavert",3.7,0.0993377483443709
"1623",2007-01-01,"psavert",3.7,0.0993377483443709
"1624",2007-02-01,"psavert",4.1,0.125827814569536
"1625",2007-03-01,"psavert",4.4,0.145695364238411
"1626",2007-04-01,"psavert",4.2,0.132450331125828
"1627",2007-05-01,"psavert",4,0.119205298013245
"1628",2007-06-01,"psavert",3.8,0.105960264900662
"1629",2007-07-01,"psavert",3.7,0.0993377483443709
"1630",2007-08-01,"psavert",3.4,0.0794701986754967
"1631",2007-09-01,"psavert",3.5,0.0860927152317881
"1632",2007-10-01,"psavert",3.4,0.0794701986754967
"1633",2007-11-01,"psavert",3.1,0.0596026490066225
"1634",2007-12-01,"psavert",3.6,0.0927152317880795
"1635",2008-01-01,"psavert",3.7,0.0993377483443709
"1636",2008-02-01,"psavert",4.1,0.125827814569536
"1637",2008-03-01,"psavert",4,0.119205298013245
"1638",2008-04-01,"psavert",3.4,0.0794701986754967
"1639",2008-05-01,"psavert",7.8,0.370860927152318
"1640",2008-06-01,"psavert",5.5,0.218543046357616
"1641",2008-07-01,"psavert",4.4,0.145695364238411
"1642",2008-08-01,"psavert",3.8,0.105960264900662
"1643",2008-09-01,"psavert",4.7,0.165562913907285
"1644",2008-10-01,"psavert",5.5,0.218543046357616
"1645",2008-11-01,"psavert",6.4,0.278145695364238
"1646",2008-12-01,"psavert",6.4,0.278145695364238
"1647",2009-01-01,"psavert",6.2,0.264900662251656
"1648",2009-02-01,"psavert",5.5,0.218543046357616
"1649",2009-03-01,"psavert",5.9,0.245033112582781
"1650",2009-04-01,"psavert",6.8,0.304635761589404
"1651",2009-05-01,"psavert",8.2,0.397350993377483
"1652",2009-06-01,"psavert",6.7,0.298013245033113
"1653",2009-07-01,"psavert",6,0.251655629139073
"1654",2009-08-01,"psavert",4.9,0.178807947019868
"1655",2009-09-01,"psavert",5.9,0.245033112582781
"1656",2009-10-01,"psavert",5.4,0.211920529801325
"1657",2009-11-01,"psavert",5.9,0.245033112582781
"1658",2009-12-01,"psavert",5.9,0.245033112582781
"1659",2010-01-01,"psavert",6.1,0.258278145695364
"1660",2010-02-01,"psavert",5.8,0.23841059602649
"1661",2010-03-01,"psavert",5.7,0.231788079470199
"1662",2010-04-01,"psavert",6.4,0.278145695364238
"1663",2010-05-01,"psavert",7,0.317880794701987
"1664",2010-06-01,"psavert",6.9,0.311258278145695
"1665",2010-07-01,"psavert",6.8,0.304635761589404
"1666",2010-08-01,"psavert",6.9,0.311258278145695
"1667",2010-09-01,"psavert",6.7,0.298013245033113
"1668",2010-10-01,"psavert",6.6,0.291390728476821
"1669",2010-11-01,"psavert",6.6,0.291390728476821
"1670",2010-12-01,"psavert",7.1,0.324503311258278
"1671",2011-01-01,"psavert",7.4,0.344370860927152
"1672",2011-02-01,"psavert",7.6,0.357615894039735
"1673",2011-03-01,"psavert",7,0.317880794701987
"1674",2011-04-01,"psavert",6.9,0.311258278145695
"1675",2011-05-01,"psavert",6.9,0.311258278145695
"1676",2011-06-01,"psavert",7.2,0.33112582781457
"1677",2011-07-01,"psavert",7.3,0.337748344370861
"1678",2011-08-01,"psavert",7.2,0.33112582781457
"1679",2011-09-01,"psavert",6.8,0.304635761589404
"1680",2011-10-01,"psavert",6.8,0.304635761589404
"1681",2011-11-01,"psavert",7,0.317880794701987
"1682",2011-12-01,"psavert",7.8,0.370860927152318
"1683",2012-01-01,"psavert",8,0.384105960264901
"1684",2012-02-01,"psavert",8,0.384105960264901
"1685",2012-03-01,"psavert",8.5,0.417218543046358
"1686",2012-04-01,"psavert",8.7,0.43046357615894
"1687",2012-05-01,"psavert",8.8,0.437086092715232
"1688",2012-06-01,"psavert",9.1,0.456953642384106
"1689",2012-07-01,"psavert",8.2,0.397350993377483
"1690",2012-08-01,"psavert",8,0.384105960264901
"1691",2012-09-01,"psavert",8.2,0.397350993377483
"1692",2012-10-01,"psavert",8.8,0.437086092715232
"1693",2012-11-01,"psavert",9.7,0.496688741721854
"1694",2012-12-01,"psavert",12,0.649006622516556
"1695",2013-01-01,"psavert",6.3,0.271523178807947
"1696",2013-02-01,"psavert",5.8,0.23841059602649
"1697",2013-03-01,"psavert",5.9,0.245033112582781
"1698",2013-04-01,"psavert",6.4,0.278145695364238
"1699",2013-05-01,"psavert",6.7,0.298013245033113
"1700",2013-06-01,"psavert",6.8,0.304635761589404
"1701",2013-07-01,"psavert",6.6,0.291390728476821
"1702",2013-08-01,"psavert",6.7,0.298013245033113
"1703",2013-09-01,"psavert",6.8,0.304635761589404
"1704",2013-10-01,"psavert",6.3,0.271523178807947
"1705",2013-11-01,"psavert",6.2,0.264900662251656
"1706",2013-12-01,"psavert",6.4,0.278145695364238
"1707",2014-01-01,"psavert",7.1,0.324503311258278
"1708",2014-02-01,"psavert",7.3,0.337748344370861
"1709",2014-03-01,"psavert",7.4,0.344370860927152
"1710",2014-04-01,"psavert",7.4,0.344370860927152
"1711",2014-05-01,"psavert",7.4,0.344370860927152
"1712",2014-06-01,"psavert",7.4,0.344370860927152
"1713",2014-07-01,"psavert",7.5,0.350993377483444
"1714",2014-08-01,"psavert",7.2,0.33112582781457
"1715",2014-09-01,"psavert",7.4,0.344370860927152
"1716",2014-10-01,"psavert",7.2,0.33112582781457
"1717",2014-11-01,"psavert",7.3,0.337748344370861
"1718",2014-12-01,"psavert",7.6,0.357615894039735
"1719",2015-01-01,"psavert",7.7,0.364238410596026
"1720",2015-02-01,"psavert",7.9,0.377483443708609
"1721",2015-03-01,"psavert",7.4,0.344370860927152
"1722",2015-04-01,"psavert",7.6,0.357615894039735
"1723",1967-07-01,"uempmed",4.5,0.0235849056603774
"1724",1967-08-01,"uempmed",4.7,0.0330188679245283
"1725",1967-09-01,"uempmed",4.6,0.0283018867924528
"1726",1967-10-01,"uempmed",4.9,0.0424528301886793
"1727",1967-11-01,"uempmed",4.7,0.0330188679245283
"1728",1967-12-01,"uempmed",4.8,0.0377358490566038
"1729",1968-01-01,"uempmed",5.1,0.0518867924528302
"1730",1968-02-01,"uempmed",4.5,0.0235849056603774
"1731",1968-03-01,"uempmed",4.1,0.00471698113207546
"1732",1968-04-01,"uempmed",4.6,0.0283018867924528
"1733",1968-05-01,"uempmed",4.4,0.0188679245283019
"1734",1968-06-01,"uempmed",4.4,0.0188679245283019
"1735",1968-07-01,"uempmed",4.5,0.0235849056603774
"1736",1968-08-01,"uempmed",4.2,0.00943396226415095
"1737",1968-09-01,"uempmed",4.6,0.0283018867924528
"1738",1968-10-01,"uempmed",4.8,0.0377358490566038
"1739",1968-11-01,"uempmed",4.4,0.0188679245283019
"1740",1968-12-01,"uempmed",4.4,0.0188679245283019
"1741",1969-01-01,"uempmed",4.4,0.0188679245283019
"1742",1969-02-01,"uempmed",4.9,0.0424528301886793
"1743",1969-03-01,"uempmed",4,0
"1744",1969-04-01,"uempmed",4,0
"1745",1969-05-01,"uempmed",4.2,0.00943396226415095
"1746",1969-06-01,"uempmed",4.4,0.0188679245283019
"1747",1969-07-01,"uempmed",4.4,0.0188679245283019
"1748",1969-08-01,"uempmed",4.4,0.0188679245283019
"1749",1969-09-01,"uempmed",4.7,0.0330188679245283
"1750",1969-10-01,"uempmed",4.5,0.0235849056603774
"1751",1969-11-01,"uempmed",4.8,0.0377358490566038
"1752",1969-12-01,"uempmed",4.6,0.0283018867924528
"1753",1970-01-01,"uempmed",4.6,0.0283018867924528
"1754",1970-02-01,"uempmed",4.5,0.0235849056603774
"1755",1970-03-01,"uempmed",4.6,0.0283018867924528
"1756",1970-04-01,"uempmed",4.1,0.00471698113207546
"1757",1970-05-01,"uempmed",4.7,0.0330188679245283
"1758",1970-06-01,"uempmed",4.9,0.0424528301886793
"1759",1970-07-01,"uempmed",5.1,0.0518867924528302
"1760",1970-08-01,"uempmed",5.4,0.0660377358490566
"1761",1970-09-01,"uempmed",5.2,0.0566037735849057
"1762",1970-10-01,"uempmed",5.2,0.0566037735849057
"1763",1970-11-01,"uempmed",5.6,0.0754716981132075
"1764",1970-12-01,"uempmed",5.9,0.089622641509434
"1765",1971-01-01,"uempmed",6.2,0.10377358490566
"1766",1971-02-01,"uempmed",6.3,0.108490566037736
"1767",1971-03-01,"uempmed",6.4,0.113207547169811
"1768",1971-04-01,"uempmed",6.5,0.117924528301887
"1769",1971-05-01,"uempmed",6.7,0.127358490566038
"1770",1971-06-01,"uempmed",5.7,0.080188679245283
"1771",1971-07-01,"uempmed",6.2,0.10377358490566
"1772",1971-08-01,"uempmed",6.4,0.113207547169811
"1773",1971-09-01,"uempmed",5.8,0.0849056603773585
"1774",1971-10-01,"uempmed",6.5,0.117924528301887
"1775",1971-11-01,"uempmed",6.4,0.113207547169811
"1776",1971-12-01,"uempmed",6.2,0.10377358490566
"1777",1972-01-01,"uempmed",6.2,0.10377358490566
"1778",1972-02-01,"uempmed",6.6,0.122641509433962
"1779",1972-03-01,"uempmed",6.6,0.122641509433962
"1780",1972-04-01,"uempmed",6.7,0.127358490566038
"1781",1972-05-01,"uempmed",6.6,0.122641509433962
"1782",1972-06-01,"uempmed",5.4,0.0660377358490566
"1783",1972-07-01,"uempmed",6.1,0.0990566037735849
"1784",1972-08-01,"uempmed",6,0.0943396226415094
"1785",1972-09-01,"uempmed",5.6,0.0754716981132075
"1786",1972-10-01,"uempmed",5.7,0.080188679245283
"1787",1972-11-01,"uempmed",5.7,0.080188679245283
"1788",1972-12-01,"uempmed",6.1,0.0990566037735849
"1789",1973-01-01,"uempmed",5.7,0.080188679245283
"1790",1973-02-01,"uempmed",5.2,0.0566037735849057
"1791",1973-03-01,"uempmed",5.5,0.0707547169811321
"1792",1973-04-01,"uempmed",5,0.0471698113207547
"1793",1973-05-01,"uempmed",4.9,0.0424528301886793
"1794",1973-06-01,"uempmed",5,0.0471698113207547
"1795",1973-07-01,"uempmed",5.2,0.0566037735849057
"1796",1973-08-01,"uempmed",4.9,0.0424528301886793
"1797",1973-09-01,"uempmed",5.4,0.0660377358490566
"1798",1973-10-01,"uempmed",5.5,0.0707547169811321
"1799",1973-11-01,"uempmed",5.1,0.0518867924528302
"1800",1973-12-01,"uempmed",4.7,0.0330188679245283
"1801",1974-01-01,"uempmed",5,0.0471698113207547
"1802",1974-02-01,"uempmed",5.1,0.0518867924528302
"1803",1974-03-01,"uempmed",4.8,0.0377358490566038
"1804",1974-04-01,"uempmed",5,0.0471698113207547
"1805",1974-05-01,"uempmed",4.6,0.0283018867924528
"1806",1974-06-01,"uempmed",5.3,0.0613207547169811
"1807",1974-07-01,"uempmed",5.7,0.080188679245283
"1808",1974-08-01,"uempmed",5,0.0471698113207547
"1809",1974-09-01,"uempmed",5.3,0.0613207547169811
"1810",1974-10-01,"uempmed",5.5,0.0707547169811321
"1811",1974-11-01,"uempmed",5.2,0.0566037735849057
"1812",1974-12-01,"uempmed",5.7,0.080188679245283
"1813",1975-01-01,"uempmed",6.3,0.108490566037736
"1814",1975-02-01,"uempmed",7.1,0.14622641509434
"1815",1975-03-01,"uempmed",7.2,0.150943396226415
"1816",1975-04-01,"uempmed",8.7,0.221698113207547
"1817",1975-05-01,"uempmed",9.4,0.254716981132075
"1818",1975-06-01,"uempmed",8.8,0.226415094339623
"1819",1975-07-01,"uempmed",8.6,0.216981132075472
"1820",1975-08-01,"uempmed",9.2,0.245283018867925
"1821",1975-09-01,"uempmed",9.2,0.245283018867925
"1822",1975-10-01,"uempmed",8.6,0.216981132075472
"1823",1975-11-01,"uempmed",9.5,0.259433962264151
"1824",1975-12-01,"uempmed",9,0.235849056603774
"1825",1976-01-01,"uempmed",9,0.235849056603774
"1826",1976-02-01,"uempmed",8.2,0.19811320754717
"1827",1976-03-01,"uempmed",8.7,0.221698113207547
"1828",1976-04-01,"uempmed",8.2,0.19811320754717
"1829",1976-05-01,"uempmed",8.3,0.202830188679245
"1830",1976-06-01,"uempmed",7.8,0.179245283018868
"1831",1976-07-01,"uempmed",7.7,0.174528301886792
"1832",1976-08-01,"uempmed",7.9,0.183962264150943
"1833",1976-09-01,"uempmed",7.8,0.179245283018868
"1834",1976-10-01,"uempmed",7.7,0.174528301886792
"1835",1976-11-01,"uempmed",8.4,0.207547169811321
"1836",1976-12-01,"uempmed",8,0.188679245283019
"1837",1977-01-01,"uempmed",7.5,0.165094339622642
"1838",1977-02-01,"uempmed",7.2,0.150943396226415
"1839",1977-03-01,"uempmed",7.2,0.150943396226415
"1840",1977-04-01,"uempmed",7.3,0.155660377358491
"1841",1977-05-01,"uempmed",7.9,0.183962264150943
"1842",1977-06-01,"uempmed",6.2,0.10377358490566
"1843",1977-07-01,"uempmed",7.1,0.14622641509434
"1844",1977-08-01,"uempmed",7,0.141509433962264
"1845",1977-09-01,"uempmed",6.7,0.127358490566038
"1846",1977-10-01,"uempmed",6.9,0.136792452830189
"1847",1977-11-01,"uempmed",7,0.141509433962264
"1848",1977-12-01,"uempmed",6.8,0.132075471698113
"1849",1978-01-01,"uempmed",6.5,0.117924528301887
"1850",1978-02-01,"uempmed",6.7,0.127358490566038
"1851",1978-03-01,"uempmed",6.2,0.10377358490566
"1852",1978-04-01,"uempmed",6.1,0.0990566037735849
"1853",1978-05-01,"uempmed",5.7,0.080188679245283
"1854",1978-06-01,"uempmed",6,0.0943396226415094
"1855",1978-07-01,"uempmed",5.8,0.0849056603773585
"1856",1978-08-01,"uempmed",5.8,0.0849056603773585
"1857",1978-09-01,"uempmed",5.6,0.0754716981132075
"1858",1978-10-01,"uempmed",5.9,0.089622641509434
"1859",1978-11-01,"uempmed",5.5,0.0707547169811321
"1860",1978-12-01,"uempmed",5.6,0.0754716981132075
"1861",1979-01-01,"uempmed",5.9,0.089622641509434
"1862",1979-02-01,"uempmed",5.9,0.089622641509434
"1863",1979-03-01,"uempmed",5.9,0.089622641509434
"1864",1979-04-01,"uempmed",5.4,0.0660377358490566
"1865",1979-05-01,"uempmed",5.6,0.0754716981132075
"1866",1979-06-01,"uempmed",5.6,0.0754716981132075
"1867",1979-07-01,"uempmed",5.9,0.089622641509434
"1868",1979-08-01,"uempmed",4.8,0.0377358490566038
"1869",1979-09-01,"uempmed",5.5,0.0707547169811321
"1870",1979-10-01,"uempmed",5.5,0.0707547169811321
"1871",1979-11-01,"uempmed",5.3,0.0613207547169811
"1872",1979-12-01,"uempmed",5.7,0.080188679245283
"1873",1980-01-01,"uempmed",5.3,0.0613207547169811
"1874",1980-02-01,"uempmed",5.8,0.0849056603773585
"1875",1980-03-01,"uempmed",6,0.0943396226415094
"1876",1980-04-01,"uempmed",5.8,0.0849056603773585
"1877",1980-05-01,"uempmed",5.7,0.080188679245283
"1878",1980-06-01,"uempmed",6.4,0.113207547169811
"1879",1980-07-01,"uempmed",7,0.141509433962264
"1880",1980-08-01,"uempmed",7.5,0.165094339622642
"1881",1980-09-01,"uempmed",7.7,0.174528301886792
"1882",1980-10-01,"uempmed",7.5,0.165094339622642
"1883",1980-11-01,"uempmed",7.7,0.174528301886792
"1884",1980-12-01,"uempmed",7.5,0.165094339622642
"1885",1981-01-01,"uempmed",7.4,0.160377358490566
"1886",1981-02-01,"uempmed",7.1,0.14622641509434
"1887",1981-03-01,"uempmed",7.1,0.14622641509434
"1888",1981-04-01,"uempmed",7.4,0.160377358490566
"1889",1981-05-01,"uempmed",6.9,0.136792452830189
"1890",1981-06-01,"uempmed",6.6,0.122641509433962
"1891",1981-07-01,"uempmed",7.1,0.14622641509434
"1892",1981-08-01,"uempmed",7.2,0.150943396226415
"1893",1981-09-01,"uempmed",6.8,0.132075471698113
"1894",1981-10-01,"uempmed",6.8,0.132075471698113
"1895",1981-11-01,"uempmed",6.9,0.136792452830189
"1896",1981-12-01,"uempmed",6.9,0.136792452830189
"1897",1982-01-01,"uempmed",7.1,0.14622641509434
"1898",1982-02-01,"uempmed",7.5,0.165094339622642
"1899",1982-03-01,"uempmed",7.7,0.174528301886792
"1900",1982-04-01,"uempmed",8.1,0.193396226415094
"1901",1982-05-01,"uempmed",8.5,0.212264150943396
"1902",1982-06-01,"uempmed",9.5,0.259433962264151
"1903",1982-07-01,"uempmed",8.5,0.212264150943396
"1904",1982-08-01,"uempmed",8.7,0.221698113207547
"1905",1982-09-01,"uempmed",9.5,0.259433962264151
"1906",1982-10-01,"uempmed",9.7,0.268867924528302
"1907",1982-11-01,"uempmed",10,0.283018867924528
"1908",1982-12-01,"uempmed",10.2,0.292452830188679
"1909",1983-01-01,"uempmed",11.1,0.334905660377358
"1910",1983-02-01,"uempmed",9.8,0.273584905660377
"1911",1983-03-01,"uempmed",10.4,0.30188679245283
"1912",1983-04-01,"uempmed",10.9,0.325471698113208
"1913",1983-05-01,"uempmed",12.3,0.391509433962264
"1914",1983-06-01,"uempmed",11.3,0.344339622641509
"1915",1983-07-01,"uempmed",10.1,0.287735849056604
"1916",1983-08-01,"uempmed",9.3,0.25
"1917",1983-09-01,"uempmed",9.3,0.25
"1918",1983-10-01,"uempmed",9.4,0.254716981132075
"1919",1983-11-01,"uempmed",9.3,0.25
"1920",1983-12-01,"uempmed",8.7,0.221698113207547
"1921",1984-01-01,"uempmed",9.1,0.240566037735849
"1922",1984-02-01,"uempmed",8.3,0.202830188679245
"1923",1984-03-01,"uempmed",8.3,0.202830188679245
"1924",1984-04-01,"uempmed",8.2,0.19811320754717
"1925",1984-05-01,"uempmed",9.1,0.240566037735849
"1926",1984-06-01,"uempmed",7.5,0.165094339622642
"1927",1984-07-01,"uempmed",7.5,0.165094339622642
"1928",1984-08-01,"uempmed",7.3,0.155660377358491
"1929",1984-09-01,"uempmed",7.6,0.169811320754717
"1930",1984-10-01,"uempmed",7.2,0.150943396226415
"1931",1984-11-01,"uempmed",7.2,0.150943396226415
"1932",1984-12-01,"uempmed",7.3,0.155660377358491
"1933",1985-01-01,"uempmed",6.8,0.132075471698113
"1934",1985-02-01,"uempmed",7.1,0.14622641509434
"1935",1985-03-01,"uempmed",7.1,0.14622641509434
"1936",1985-04-01,"uempmed",6.9,0.136792452830189
"1937",1985-05-01,"uempmed",6.9,0.136792452830189
"1938",1985-06-01,"uempmed",6.6,0.122641509433962
"1939",1985-07-01,"uempmed",6.9,0.136792452830189
"1940",1985-08-01,"uempmed",7.1,0.14622641509434
"1941",1985-09-01,"uempmed",6.9,0.136792452830189
"1942",1985-10-01,"uempmed",7.1,0.14622641509434
"1943",1985-11-01,"uempmed",7,0.141509433962264
"1944",1985-12-01,"uempmed",6.8,0.132075471698113
"1945",1986-01-01,"uempmed",6.7,0.127358490566038
"1946",1986-02-01,"uempmed",6.9,0.136792452830189
"1947",1986-03-01,"uempmed",6.8,0.132075471698113
"1948",1986-04-01,"uempmed",6.7,0.127358490566038
"1949",1986-05-01,"uempmed",6.8,0.132075471698113
"1950",1986-06-01,"uempmed",7,0.141509433962264
"1951",1986-07-01,"uempmed",6.9,0.136792452830189
"1952",1986-08-01,"uempmed",7.1,0.14622641509434
"1953",1986-09-01,"uempmed",7.4,0.160377358490566
"1954",1986-10-01,"uempmed",7,0.141509433962264
"1955",1986-11-01,"uempmed",7.1,0.14622641509434
"1956",1986-12-01,"uempmed",7.1,0.14622641509434
"1957",1987-01-01,"uempmed",6.9,0.136792452830189
"1958",1987-02-01,"uempmed",6.6,0.122641509433962
"1959",1987-03-01,"uempmed",6.6,0.122641509433962
"1960",1987-04-01,"uempmed",7.1,0.14622641509434
"1961",1987-05-01,"uempmed",6.6,0.122641509433962
"1962",1987-06-01,"uempmed",6.5,0.117924528301887
"1963",1987-07-01,"uempmed",6.5,0.117924528301887
"1964",1987-08-01,"uempmed",6.4,0.113207547169811
"1965",1987-09-01,"uempmed",6,0.0943396226415094
"1966",1987-10-01,"uempmed",6.3,0.108490566037736
"1967",1987-11-01,"uempmed",6.2,0.10377358490566
"1968",1987-12-01,"uempmed",6,0.0943396226415094
"1969",1988-01-01,"uempmed",6.2,0.10377358490566
"1970",1988-02-01,"uempmed",6.3,0.108490566037736
"1971",1988-03-01,"uempmed",6.4,0.113207547169811
"1972",1988-04-01,"uempmed",5.9,0.089622641509434
"1973",1988-05-01,"uempmed",5.9,0.089622641509434
"1974",1988-06-01,"uempmed",5.8,0.0849056603773585
"1975",1988-07-01,"uempmed",6.1,0.0990566037735849
"1976",1988-08-01,"uempmed",5.9,0.089622641509434
"1977",1988-09-01,"uempmed",5.7,0.080188679245283
"1978",1988-10-01,"uempmed",5.6,0.0754716981132075
"1979",1988-11-01,"uempmed",5.7,0.080188679245283
"1980",1988-12-01,"uempmed",5.9,0.089622641509434
"1981",1989-01-01,"uempmed",5.6,0.0754716981132075
"1982",1989-02-01,"uempmed",5.4,0.0660377358490566
"1983",1989-03-01,"uempmed",5.4,0.0660377358490566
"1984",1989-04-01,"uempmed",5.4,0.0660377358490566
"1985",1989-05-01,"uempmed",5.3,0.0613207547169811
"1986",1989-06-01,"uempmed",5.4,0.0660377358490566
"1987",1989-07-01,"uempmed",5.6,0.0754716981132075
"1988",1989-08-01,"uempmed",5,0.0471698113207547
"1989",1989-09-01,"uempmed",4.9,0.0424528301886793
"1990",1989-10-01,"uempmed",4.9,0.0424528301886793
"1991",1989-11-01,"uempmed",4.8,0.0377358490566038
"1992",1989-12-01,"uempmed",4.9,0.0424528301886793
"1993",1990-01-01,"uempmed",5.1,0.0518867924528302
"1994",1990-02-01,"uempmed",5.3,0.0613207547169811
"1995",1990-03-01,"uempmed",5.1,0.0518867924528302
"1996",1990-04-01,"uempmed",4.8,0.0377358490566038
"1997",1990-05-01,"uempmed",5.2,0.0566037735849057
"1998",1990-06-01,"uempmed",5.2,0.0566037735849057
"1999",1990-07-01,"uempmed",5.4,0.0660377358490566
"2000",1990-08-01,"uempmed",5.4,0.0660377358490566
"2001",1990-09-01,"uempmed",5.6,0.0754716981132075
"2002",1990-10-01,"uempmed",5.8,0.0849056603773585
"2003",1990-11-01,"uempmed",5.7,0.080188679245283
"2004",1990-12-01,"uempmed",5.9,0.089622641509434
"2005",1991-01-01,"uempmed",6,0.0943396226415094
"2006",1991-02-01,"uempmed",6.2,0.10377358490566
"2007",1991-03-01,"uempmed",6.7,0.127358490566038
"2008",1991-04-01,"uempmed",6.6,0.122641509433962
"2009",1991-05-01,"uempmed",6.4,0.113207547169811
"2010",1991-06-01,"uempmed",6.9,0.136792452830189
"2011",1991-07-01,"uempmed",7,0.141509433962264
"2012",1991-08-01,"uempmed",7.3,0.155660377358491
"2013",1991-09-01,"uempmed",6.8,0.132075471698113
"2014",1991-10-01,"uempmed",7.2,0.150943396226415
"2015",1991-11-01,"uempmed",7.5,0.165094339622642
"2016",1991-12-01,"uempmed",7.8,0.179245283018868
"2017",1992-01-01,"uempmed",8.1,0.193396226415094
"2018",1992-02-01,"uempmed",8.2,0.19811320754717
"2019",1992-03-01,"uempmed",8.3,0.202830188679245
"2020",1992-04-01,"uempmed",8.5,0.212264150943396
"2021",1992-05-01,"uempmed",8.8,0.226415094339623
"2022",1992-06-01,"uempmed",8.7,0.221698113207547
"2023",1992-07-01,"uempmed",8.6,0.216981132075472
"2024",1992-08-01,"uempmed",8.8,0.226415094339623
"2025",1992-09-01,"uempmed",8.6,0.216981132075472
"2026",1992-10-01,"uempmed",9,0.235849056603774
"2027",1992-11-01,"uempmed",9,0.235849056603774
"2028",1992-12-01,"uempmed",9.3,0.25
"2029",1993-01-01,"uempmed",8.6,0.216981132075472
"2030",1993-02-01,"uempmed",8.5,0.212264150943396
"2031",1993-03-01,"uempmed",8.5,0.212264150943396
"2032",1993-04-01,"uempmed",8.4,0.207547169811321
"2033",1993-05-01,"uempmed",8.1,0.193396226415094
"2034",1993-06-01,"uempmed",8.3,0.202830188679245
"2035",1993-07-01,"uempmed",8.2,0.19811320754717
"2036",1993-08-01,"uempmed",8.2,0.19811320754717
"2037",1993-09-01,"uempmed",8.3,0.202830188679245
"2038",1993-10-01,"uempmed",8,0.188679245283019
"2039",1993-11-01,"uempmed",8.3,0.202830188679245
"2040",1993-12-01,"uempmed",8.3,0.202830188679245
"2041",1994-01-01,"uempmed",8.6,0.216981132075472
"2042",1994-02-01,"uempmed",9.2,0.245283018867925
"2043",1994-03-01,"uempmed",9.3,0.25
"2044",1994-04-01,"uempmed",9.1,0.240566037735849
"2045",1994-05-01,"uempmed",9.2,0.245283018867925
"2046",1994-06-01,"uempmed",9.3,0.25
"2047",1994-07-01,"uempmed",9,0.235849056603774
"2048",1994-08-01,"uempmed",8.9,0.231132075471698
"2049",1994-09-01,"uempmed",9.2,0.245283018867925
"2050",1994-10-01,"uempmed",10,0.283018867924528
"2051",1994-11-01,"uempmed",9,0.235849056603774
"2052",1994-12-01,"uempmed",8.7,0.221698113207547
"2053",1995-01-01,"uempmed",8,0.188679245283019
"2054",1995-02-01,"uempmed",8.1,0.193396226415094
"2055",1995-03-01,"uempmed",8.3,0.202830188679245
"2056",1995-04-01,"uempmed",8.3,0.202830188679245
"2057",1995-05-01,"uempmed",9.1,0.240566037735849
"2058",1995-06-01,"uempmed",7.9,0.183962264150943
"2059",1995-07-01,"uempmed",8.5,0.212264150943396
"2060",1995-08-01,"uempmed",8.3,0.202830188679245
"2061",1995-09-01,"uempmed",7.9,0.183962264150943
