"","year","ISO_code","countries","region","pf_rol_procedural","pf_rol_civil","pf_rol_criminal","pf_rol","pf_ss_homicide","pf_ss_disappearances_disap","pf_ss_disappearances_violent","pf_ss_disappearances_organized","pf_ss_disappearances_fatalities","pf_ss_disappearances_injuries","pf_ss_disappearances","pf_ss_women_fgm","pf_ss_women_missing","pf_ss_women_inheritance_widows","pf_ss_women_inheritance_daughters","pf_ss_women_inheritance","pf_ss_women","pf_ss","pf_movement_domestic","pf_movement_foreign","pf_movement_women","pf_movement","pf_religion_estop_establish","pf_religion_estop_operate","pf_religion_estop","pf_religion_harassment","pf_religion_restrictions","pf_religion","pf_association_association","pf_association_assembly","pf_association_political_establish","pf_association_political_operate","pf_association_political","pf_association_prof_establish","pf_association_prof_operate","pf_association_prof","pf_association_sport_establish","pf_association_sport_operate","pf_association_sport","pf_association","pf_expression_killed","pf_expression_jailed","pf_expression_influence","pf_expression_control","pf_expression_cable","pf_expression_newspapers","pf_expression_internet","pf_expression","pf_identity_legal","pf_identity_parental_marriage","pf_identity_parental_divorce","pf_identity_parental","pf_identity_sex_male","pf_identity_sex_female","pf_identity_sex","pf_identity_divorce","pf_identity","pf_score","pf_rank","ef_government_consumption","ef_government_transfers","ef_government_enterprises","ef_government_tax_income","ef_government_tax_payroll","ef_government_tax","ef_government","ef_legal_judicial","ef_legal_courts","ef_legal_protection","ef_legal_military","ef_legal_integrity","ef_legal_enforcement","ef_legal_restrictions","ef_legal_police","ef_legal_crime","ef_legal_gender","ef_legal","ef_money_growth","ef_money_sd","ef_money_inflation","ef_money_currency","ef_money","ef_trade_tariffs_revenue","ef_trade_tariffs_mean","ef_trade_tariffs_sd","ef_trade_tariffs","ef_trade_regulatory_nontariff","ef_trade_regulatory_compliance","ef_trade_regulatory","ef_trade_black","ef_trade_movement_foreign","ef_trade_movement_capital","ef_trade_movement_visit","ef_trade_movement","ef_trade","ef_regulation_credit_ownership","ef_regulation_credit_private","ef_regulation_credit_interest","ef_regulation_credit","ef_regulation_labor_minwage","ef_regulation_labor_firing","ef_regulation_labor_bargain","ef_regulation_labor_hours","ef_regulation_labor_dismissal","ef_regulation_labor_conscription","ef_regulation_labor","ef_regulation_business_adm","ef_regulation_business_bureaucracy","ef_regulation_business_start","ef_regulation_business_bribes","ef_regulation_business_licensing","ef_regulation_business_compliance","ef_regulation_business","ef_regulation","ef_score","ef_rank","hf_score","hf_rank","hf_quartile"
"1302",2008,"AUS","Australia","Oceania",8.8,7.232830972,7.236429266,7.8,9.510835028,10,10,10,10,10,10,9.5,10,NA,NA,10,9.833333333,9.781389454,10,10,10,10,10,10,10,9,9.722222222,9.574074074,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,7.75,10,10,10,9.392857143,NA,NA,NA,10,10,10,10,NA,10,9.292040485,7,4.544117647,7.14986376,10,6,5,5.5,6.798495352,9.073534356,6.771248333,8.617067183,10,9.166666667,6.229989306,8.29481875,8.324613283,7.116618811,1,8.177172965,8.709626949,9.863833461,9.129471352,10,9.42573294,9.24,9.3,7.1,8.546666667,7.34629445,8.910460662,8.128377556,10,7.224970256,2.307692308,0.110625641,3.214429402,7.472368406,10,9.909622028,10,9.969874009,10,4.9540317,6.276470422,10,9.62917504,10,8.47661286,3.660211078,4.602272727,9.927563364,8.5883661,7.291255904,8.800602068,7.145045207,8.530510692,8.08,6,8.686020243,4,1
"1303",2008,"AUT","Austria","Western Europe",8.1,7.439239997,7.479080918,7.7,9.721770933,10,10,10,10,10,10,9.5,10,NA,NA,10,9.833333333,9.851701422,10,10,10,10,10,10,10,8.795555556,6.388888889,8.394814815,10,10,10,10,10,0,10,5,10,6.666666667,8.333333333,8.666666667,10,10,7.333333333,8,10,10,10,9.333333333,NA,NA,NA,10,10,10,10,NA,10,9.027406837,21,4.217647059,2.544412042,10,4,3,3.5,5.065514775,8.462078646,7.174885,8.951907255,10,10,6.378971834,7.916023832,8.067479703,8.429548948,1,8.375655024,8.958754899,9.852188108,9.363548698,10,9.543622926,9.606666667,8.88,5.608,8.031555556,7.640390151,9.078146682,8.359268416,10,7.713911185,3.076923077,6.416287196,5.735707153,8.031632781,10,8.875953133,10,9.625317711,10,3.845723755,2.146208937,6.7,9.81458752,3,5.917753369,4.218642813,4.250764526,8.879482417,8.489661703,7.625864598,8.083205174,6.924603539,7.489224873,7.7,16,8.363703418,15,1
"1304",2008,"AZE","Azerbaijan","Caucasus & Central Asia",NA,NA,NA,4.3158,9.129440026,10,8.858890385,7.5,9.809815064,9.7033115,9.17440339,10,10,NA,NA,10,10,9.434614472,5,5,10,6.666666667,7.5,0,3.75,8.655555556,7.033333333,6.47962963,2.5,2.5,7.5,3.333333333,5.416666667,7.5,0,3.75,10,6.666666667,8.333333333,4.5,10,4.294451925,1.666666667,2.25,10,6.666666667,10,6.41111218,NA,NA,NA,5,10,10,10,NA,7.5,6.593344466,98,4.65,9.792915531,0,7,3,5,4.860728883,4.788709333,4.876318333,5.361877333,6.666666667,5.833333333,7.554419476,9.72636614,5.48832225,7.312974583,0.923076923,6.154806351,6.880021138,7.490308879,5.841684171,5,6.303003547,9.186666667,8.18,6.36,7.908888889,4.809761667,3.185621207,3.997691437,10,6.480573333,5,0,3.826857778,6.433359526,5,8.508803858,9,7.502934619,10,6.765015667,7.59222175,8,7.960462719,1,6.886283356,5.288375167,7.784810127,9.64937173,4.506352944,6.874099973,5.785293248,6.648050532,7.012422836,6.15,105,6.371672233,107,4
"1305",2008,"BHS","Bahamas","Latin America & the Caribbean",NA,NA,NA,6.424465,1.625463181,10,10,NA,10,10,10,NA,10,NA,NA,NA,10,7.208487727,10,10,10,10,NA,NA,NA,9.926666667,7.638888889,8.782777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,9,7.5,NA,NA,NA,9.125,NA,NA,NA,10,10,10,10,NA,10,8.146710404,45,7.158823529,8.992157743,7,10,10,10,8.287745318,NA,7.7,NA,10,7.5,5.490581383,4.983946134,NA,NA,0.945945946,6.94207022,8.990642069,9.197403678,9.102088009,0,6.822533439,5,4.02,4.618,4.546,NA,8.011339582,8.011339582,10,NA,0.769230769,7.965046175,4.367138472,6.731119513,10,8.4710927,10,9.490364233,10,NA,NA,10,7.589637758,10,9.39740944,NA,NA,8.918199553,NA,7.328618324,9.349859065,8.532225647,9.139999773,7.58,24,7.863355202,40,2
"1306",2008,"BHR","Bahrain","Middle East & North Africa",NA,NA,NA,6.084358,9.784674185,10,10,7.5,9.700936368,9.641123642,9.368412002,10,5,NA,NA,5,6.666666667,8.606584285,10,10,5,8.333333333,2.5,3.333333333,2.916666667,9.315555556,5.6,5.944074074,5,5,5,3.333333333,4.166666667,7.5,6.666666667,7.083333333,7.5,3.333333333,5.416666667,5.333333333,10,10,2,3.25,10,6.666666667,3.333333333,6.464285714,NA,NA,NA,0,10,10,10,NA,5,6.780238217,95,2.811764706,9.523480046,4,10,10,10,6.583811188,6.607972986,4.866935833,7.492519009,5,8.333333333,4.785814418,9.118283524,7.394530066,7.772617653,0.536585366,5.239073753,7.712131663,9.351694201,9.294799367,10,9.089656308,9.533430762,8.96,6.068,8.187143587,7.620854934,8.054137597,7.837496266,10,7.804015099,6.666666667,0.553128207,5.007936657,7.758144128,10,9.00736938,9,9.335789793,10,4.26009254,7.957973362,10,9.62917504,10,8.641206824,4.53193515,3.245614035,9.066636102,7.6219526,9.901185197,9.596464247,7.327297889,8.434764835,7.42,34,7.100119108,67,2
"1307",2008,"BGD","Bangladesh","South Asia",3.4,3.224767431,3.818360044,3.5,8.898161331,5,10,5,9.979839497,9.935486392,7.983065178,10,5,NA,NA,5,6.666666667,7.849297725,10,5,5,6.666666667,5,6.666666667,5.833333333,7.455555556,4.908333333,6.065740741,7.5,7.5,5,3.333333333,4.166666667,7.5,6.666666667,7.083333333,5,3.333333333,4.166666667,6.083333333,10,9.932798325,3.333333333,3.25,10,10,10,8.073733094,NA,NA,NA,0,0,0,0,NA,0,5.526271815,133,9.814705882,9.504003526,7,9,9,9,8.829677352,4.132669502,3.41404,4.129823512,2.5,4.166666667,1.153812728,2.016832194,3.054888348,4.298592913,0.777777778,2.851093913,8.046990283,9.277947311,8.219611021,0,6.386137154,5.886666667,7.04,6.508,6.478222222,5.460056696,6.257648459,5.858852578,10,4.787077308,0,0,1.595692436,5.983191809,5,6.811533434,10,7.270511145,5.6,5.93696731,6.345539255,10,0.358551033,10,6.3735096,2.444216227,6,8.211010937,2.460184942,5.983962187,6.614783407,5.28569295,6.309904565,6.07,107,5.798135907,123,4
"1308",2008,"BRD","Barbados","Latin America & the Caribbean",NA,NA,NA,6.91422,6.682520851,10,10,NA,10,10,10,NA,10,NA,NA,NA,10,8.894173617,10,10,NA,10,NA,NA,NA,9.926666667,8.75,9.338333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,9,7.5,NA,NA,NA,9.125,NA,NA,NA,10,0,0,0,NA,5,8.135015071,46,3.294117647,6.310626703,4,5,2,3.5,4.276186088,7.837444725,6.462768333,7.832957243,9.2,NA,NA,NA,8.231431563,5.672350423,0.871794872,7.056191275,7.109738172,8.706964387,8.378378378,0,6.048770234,8.393333333,7.3,1.736,5.809777778,5.491163733,NA,5.491163733,10,5.640649323,0,10,5.213549774,6.628622821,8,7.550317727,10,8.516772576,NA,4.730864347,6.168388766,NA,NA,10,6.966417704,5.038615786,5.030864198,NA,7.278830587,NA,NA,5.78277019,7.08865349,6.22,100,7.177507535,65,2
"1309",2008,"BLR","Belarus","Eastern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310",2008,"BEL","Belgium","Western Europe",8.433333333,6.781502912,7.158034531,7.5,9.246695456,10,10,10,10,10,10,9.5,10,NA,NA,10,9.833333333,9.69334293,10,10,10,10,10,10,10,8.815555556,6.016666667,8.277407407,10,10,10,10,10,10,10,10,10,6.666666667,8.333333333,9.666666667,10,10,9,9,10,10,10,9.714285714,NA,NA,NA,10,10,10,10,NA,10,9.064171711,16,2.882352941,2.907356948,10,2,0,1,4.197427472,7.273560789,4.912140833,7.929156597,10,8.333333333,5.650103506,4.332327525,7.832946441,8.00548866,1,7.141006409,8.939394306,9.879386307,9.100722801,10,9.479875854,9.606666667,8.88,5.608,8.031555556,7.92269579,8.93185967,8.42727773,10,7.543704468,4.615384615,6.416287196,6.191792093,8.162656345,10,7.442741163,10,9.147580388,8.9,3.294443433,4.711156889,6,8.516700159,10,6.903716747,2.775661523,2.59009009,9.752657336,7.499523119,8.048015401,8.251345071,6.486215423,7.512504186,7.3,42,8.182085856,27,1
"1311",2008,"BLZ","Belize","Latin America & the Caribbean",NA,NA,NA,5.009618,0,10,10,NA,10,10,10,NA,10,NA,NA,10,10,6.666666667,10,10,NA,10,NA,NA,NA,10,8.238888889,9.119444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,7.333333333,8,NA,NA,NA,8.833333333,NA,NA,NA,10,0,10,5,NA,7.5,7.350668389,70,5.982352941,9.242779292,7,NA,NA,NA,7.408377411,NA,5.2,NA,7,NA,3.329065561,7.321102935,NA,NA,0.837837838,5.249363033,9.292905185,9.706083212,8.722144847,5,8.180283311,7.133333333,7.84,5.12,6.697777778,NA,7.092572515,7.092572515,10,NA,0,5.199405142,2.599702571,6.597513216,10,9.418255825,10,9.806085275,7.8,NA,NA,10,7.775050238,10,8.89376256,NA,NA,8.059746631,NA,9.811441089,8.352229009,8.74113891,9.146995581,7.32,40,7.335334194,56,2
"1312",2008,"BEN","Benin","Sub-Saharan Africa",NA,NA,NA,4.50626,7.372776514,10,10,NA,10,10,10,8.3,10,NA,NA,5,7.766666667,8.379814394,0,10,10,6.666666667,7.5,6.666666667,7.083333333,9.555555556,9.816666667,8.818518519,10,7.5,7.5,6.666666667,7.083333333,7.5,6.666666667,7.083333333,7.5,10,8.75,8.083333333,10,10,6.333333333,7.5,10,10,10,9.119047619,NA,NA,NA,0,10,10,10,NA,5,6.990275212,84,7.764705882,9.731186591,2,7,NA,7,6.623973118,4.378627535,5.433920833,4.717010956,7.2,NA,1.068746974,3.853298901,5.299711088,5.912854325,1,4.733021327,7.127355225,8.903588206,8.410540248,0,6.11037092,4.346666667,7.62,7.288,6.418222222,5.947598921,5.651101403,5.799350162,10,5.201851154,0.769230769,0,1.990360641,6.051983256,10,8.106679961,8,8.702226654,6.1,5.343353605,7.788050237,6,6.662575358,1,5.482329867,3.631572079,5.699300699,6.420655768,3.122407842,4.539588172,6.973481854,5.064501069,6.41635253,5.99,114,6.490137606,103,3
"1313",2008,"BTN","Bhutan","South Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314",2008,"BOL","Bolivia","Latin America & the Caribbean",4.433333333,3.789452635,2.821252127,3.7,6.54994789,10,10,5,10,10,9,10,10,NA,NA,10,10,8.516649297,10,10,10,10,7.5,6.666666667,7.083333333,9.742222222,7.961111111,8.262222222,10,5,7.5,6.666666667,7.083333333,7.5,6.666666667,7.083333333,10,6.666666667,8.333333333,7.5,0,10,6.333333333,5.25,10,10,10,7.369047619,NA,NA,NA,10,10,10,10,NA,10,7.367289308,69,6.591176471,8.836512262,0,10,10,10,6.356922183,1.771550862,1.973469167,1.983329282,5,5,3.993334023,6.683456212,1.633617356,4.409805793,0.888888889,3.405096085,5.797061812,8.898069901,7.199918484,10,7.973762549,9.237933285,8.34,8.804,8.793977762,3.574406356,7.135370531,5.354888444,10,4.287846753,4.615384615,4.314400011,4.405877127,7.138685833,8,9.652658768,9,8.884219589,2.2,2.458748621,5.741543471,4.7,NA,3,3.620058418,2.926642029,5.449438202,7.348934158,2.828152607,6.663434451,0,4.202766908,5.569014972,6.09,106,6.728644654,89,3
"1315",2008,"BIH","Bosnia and Herzegovina","Eastern Europe",7,4.99497023,6.171539301,6.1,9.298543761,10,10,7.5,9.822864586,9.468593758,9.358291669,10,10,NA,NA,10,10,9.552278477,10,0,10,6.666666667,NA,NA,NA,8.702222222,7.683333333,8.192777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,7,4.5,NA,NA,NA,7.875,NA,NA,NA,10,10,10,10,NA,10,8.004875175,49,6.4,5.859128046,7,10,3,6.5,6.439782011,1.797773984,1.159859167,2.964344651,4.8,NA,3.647229804,6.703165617,4.194366302,7.142911762,0.962962963,3.97618407,9.114870142,9.001102318,8.517945545,5,7.908479501,9.991789712,8.64,5.68,8.103929904,5.432060905,7.824007575,6.62803424,10,5.094899921,3.846153846,5.310030783,4.750361517,7.370581415,8,9.829060623,9,8.943020208,4.4,7.462337905,7.54699427,8.7,7.126106558,10,7.539239789,2.64489254,4.566210046,7.815338277,3.233958468,5.737930413,5.269664231,4.877998996,7.120086331,6.56,88,7.282437587,57,2
"1316",2008,"BWA","Botswana","Sub-Saharan Africa",4.833333333,6.542717186,7.173973968,6.2,4.225090952,10,10,10,10,10,10,10,10,NA,NA,5,8.333333333,7.519474762,5,10,10,8.333333333,7.5,6.666666667,7.083333333,9.851111111,8.283333333,8.405925926,7.5,7.5,7.5,6.666666667,7.083333333,5,3.333333333,4.166666667,7.5,6.666666667,7.083333333,6.666666667,10,10,7,5.75,6.666666667,6.666666667,10,8.011904762,NA,NA,NA,5,0,0,0,NA,2.5,6.821651759,92,1.529411765,7.164032698,0,9,9,9,4.423361116,7.230943161,5.9006175,7.174085886,10,5.833333333,3.585795574,8.054056014,6.547310195,5.917500086,1,6.693737972,8.929106877,8.394572903,7.459562322,10,8.695810526,3.006666667,8.44,5.196,5.547555556,6.526707391,5.089105384,5.807906388,10,7.204924837,6.923076923,6.637538479,6.921846746,7.069327172,8,8.794661607,9,8.598220536,10,4.872183614,5.543203859,10,1.656438394,10,7.011970978,4.326096463,4.142156863,8.024932177,6.724012802,7.749994143,8.430694295,6.566314457,7.392168657,6.85,69,6.83582588,80,3
"1317",2008,"BRA","Brazil","Latin America & the Caribbean",6.1,5.546280515,4.850325144,5.5,0.489122007,10,10,10,10,10,10,10,10,NA,NA,10,10,6.829707336,10,10,10,10,10,10,10,8.826666667,9.122222222,9.316296296,10,10,5,6.666666667,5.833333333,7.5,6.666666667,7.083333333,7.5,10,8.75,8.333333333,10,10,5,6,10,10,10,8.714285714,NA,NA,NA,10,10,10,10,NA,10,7.718818368,56,4.711764706,7.947566421,10,8,5,6.5,7.289832782,4.313833218,3.675453333,5.62579914,6.666666667,3.333333333,4.81963627,8.318711685,4.43397481,3.802546055,1,4.998883835,8.320913105,9.272108985,8.867380296,5,7.865100597,8.546666667,7.28,6.084,7.303555556,4.755562386,8.159379615,6.457471001,9.268292683,5.742994928,3.846153846,6.305661555,5.29827011,7.081897337,5,6.116585448,6,5.705528483,2.2,3.158602155,5.394903695,4,5.735512957,3,3.914836468,1.411032596,2.852233677,6.594185853,4.502901726,4.908424377,0,3.378129705,4.332831552,6.31,97,7.014409184,70,2
"1318",2008,"BRN","Brunei Darussalam","South Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.794871795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319",2008,"BGR","Bulgaria","Eastern Europe",6.3,5.661290626,3.872554432,5.3,9.083928525,10,10,10,10,10,10,10,10,NA,NA,10,10,9.694642842,10,10,10,10,10,10,10,8.195555556,5.738888889,7.978148148,10,10,7.5,6.666666667,7.083333333,10,10,10,10,10,10,9.416666667,0,10,6.333333333,6.5,10,10,10,7.547619048,NA,NA,NA,10,10,10,10,NA,10,8.242904097,41,5.882352941,6.245231608,8,10,5,7.5,6.906896137,3.160988866,3.015535833,4.072066143,8.333333333,4.166666667,4.767973315,8.960475592,3.253808706,5.069932917,1,4.977864597,8.596612757,8.822125502,7.530245583,10,8.73724596,9.82,8.88,5.608,8.102666667,5.3858534,6.924886496,6.155369948,10,5.305493402,7.692307692,6.416287196,6.471362764,7.682349844,10,9.450981139,9,9.48366038,8.3,5.418491821,7.587712174,6,9.165643839,10,7.745307972,3.460312086,4.503546099,9.337979918,3.92760517,7.862386003,3.095054896,5.364480695,7.531149683,7.17,55,7.706452048,44,2
"1320",2008,"BFA","Burkina Faso","Sub-Saharan Africa",4.233333333,5.88990626,4.465252402,4.9,9.705916911,10,10,7.5,10,10,9.5,2.3,10,NA,NA,5,5.766666667,8.324194526,10,10,10,10,5,10,7.5,9.075555556,9.261111111,8.612222222,7.5,7.5,10,3.333333333,6.666666667,10,6.666666667,8.333333333,10,6.666666667,8.333333333,7.666666667,10,10,5.666666667,6.25,10,10,10,8.845238095,NA,NA,NA,5,10,10,10,NA,7.5,7.56846133,59,4.923529412,10,0,NA,NA,NA,4.974509804,3.516248427,4.7362375,5.494343438,4.166666667,5.833333333,2.103389468,4.545956656,5.300450777,5.836771185,1,4.614821939,9.126268534,9.561359722,7.86804042,0,6.638917169,5.98,7.62,7.288,6.962666667,6.170711593,3.667280258,4.918995926,10,4.964240965,0.769230769,0,1.911157245,5.948204959,10,9.266817153,10,9.755605718,6.7,5.159462481,6.332538914,8,6.847987838,10,7.173331539,4.219578478,4.81884058,7.619540932,3.957023969,7.461336348,6.973481854,5.841633693,7.590190317,5.95,118,6.759230665,86,3
"1321",2008,"BDI","Burundi","Sub-Saharan Africa",NA,NA,NA,3.880462,8.33906947,5,1.841470269,2.5,8.863488396,8.879724276,5.416936588,10,10,NA,NA,5,8.333333333,7.36311313,5,10,10,8.333333333,NA,NA,NA,9.606666667,7.127777778,8.367222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8.782308995,3,2.5,NA,NA,NA,6.070577249,NA,NA,NA,10,0,0,0,NA,5,6.282285383,112,4.205882353,9.427906344,0,NA,NA,NA,4.544596232,1.819671701,2.898311667,3.238622941,2.5,NA,2.65461566,6.152590881,2.244967148,3.859516245,0.862068966,2.952344821,7.360918627,6.627818379,5.178529038,5,6.041816511,1.129881132,7.46,6.24,4.943293711,4.19002069,1.790454153,2.990237421,10,3.87645093,1.538461538,0,1.804970823,4.934625489,8,7.627534576,7,7.542511525,10,4.1967786,7.380948925,4.7,7.589637758,10,7.311227547,2.858717841,5.75203252,7.382993974,2.701238821,2.461429491,8.430694295,4.93118449,6.594974521,5.01,134,5.646142692,128,4
"1322",2008,"KHM","Cambodia","South Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323",2008,"CMR","Cameroon","Sub-Saharan Africa",3.533333333,3.459498006,3.170642328,3.4,8.358280697,10,10,5,9.947109559,10,8.989421912,8,10,NA,NA,5,7.666666667,8.338123092,0,0,5,1.666666667,7.5,10,8.75,8.944444444,8.288888889,8.661111111,7.5,7.5,7.5,6.666666667,7.083333333,7.5,10,8.75,10,6.666666667,8.333333333,7.833333333,10,8.942191171,3.333333333,4,10,10,10,8.039360643,NA,NA,NA,5,0,0,0,NA,2.5,5.804577948,126,7.323529412,9.567100156,7,1,0,0.5,6.097657392,2.356729087,3.683555833,4.151723133,5.833333333,3.333333333,2.168525641,3.242370913,4.612267148,4.912070542,0.555555556,2.963671146,8.59634069,9.442429134,8.932438745,0,6.742802142,3.84,6.44,6.228,5.502666667,5.879884398,6.612666485,6.246275441,10,5.742696496,0,0,1.914232165,5.915793568,5,8.335129168,9,7.445043056,7.2,5.399032561,6.92129267,8,6.940694078,10,7.410169885,2.891921174,5.705882353,7.039709766,2.870306066,2.751329812,0,3.543191529,6.13280149,5.57,127,5.687288974,126,4
"1324",2008,"CAN","Canada","North America",8.3,7.231395546,7.483863195,7.7,9.264770773,10,10,10,10,9.945857779,9.989171556,9.5,10,NA,NA,10,9.833333333,9.695758554,10,10,10,10,10,10,10,9.777777778,9.305555556,9.694444444,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8.333333333,8,10,10,10,9.476190476,NA,NA,NA,10,10,10,10,NA,10,9.266003131,8,4.088235294,7.076294278,8,5,5,5,6.041132393,8.677731221,6.690553333,8.683826851,10,10,4.813896634,9.087032736,8.718607308,7.504454179,1,8.24178914,9.903485973,8.738670158,9.525945865,10,9.542025499,9.756,9.06,2.14,6.985333333,6.500909215,8.890814675,7.695861945,10,7.356354745,6.923076923,5.561020141,6.613483937,7.823669804,10,9.00595637,10,9.668652123,8.9,6.062450516,7.606647522,10,7.404225278,10,8.328887219,4.257252383,5.438596491,9.835715554,8.467289539,9.514219899,8.66609015,7.696527336,8.564688893,8.04,7,8.653001565,6,1
"1325",2008,"CPV","Cape Verde","Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326",2008,"CAF","Central Afr. Rep.","Sub-Saharan Africa",NA,NA,NA,3.730815,2.097049616,10,10,7.5,9.923290282,10,9.484658056,6,10,NA,NA,5,7,6.193902557,0,5,10,5,7.5,10,8.75,8.966666667,7.45,8.388888889,7.5,7.5,7.5,3.333333333,5.416666667,7.5,10,8.75,10,0,5,6.833333333,10,10,3.666666667,4.25,10,6.666666667,10,7.797619048,NA,NA,NA,0,10,10,10,NA,5,5.783163516,127,9.676470588,9.578746594,4,5,NA,5,7.063804296,NA,3,NA,1.6,NA,0.508171469,3.582557188,NA,NA,0.888888889,2.0519776,9.537151177,8.824025446,8.145476299,0,6.626663231,6.26,6.42,6.2052,6.295066667,NA,1.765549102,1.765549102,10,NA,0,0,0,4.515153942,5,7.296049134,9,7.098683045,3.9,NA,NA,6,7.960462719,0,4.46511568,NA,NA,5.060566125,NA,6.522892232,4.35049946,5.311319272,5.625039332,5.18,131,5.481581758,130,4
"1327",2008,"TCD","Chad","Sub-Saharan Africa",NA,NA,NA,3.458729,6.126527762,5,0,0,9.670674291,9.820367795,4.898208417,6.4,10,NA,NA,0,5.466666667,5.497134282,5,5,10,6.666666667,7.5,10,8.75,8.888888889,8.1,8.57962963,7.5,5,7.5,3.333333333,5.416666667,7.5,10,8.75,7.5,3.333333333,5.416666667,6.416666667,10,10,2,2.25,6.666666667,6.666666667,10,6.797619048,NA,NA,NA,0,10,10,10,NA,5,5.585024022,130,7.961764706,9.918256131,0,NA,NA,NA,5.960006946,1.907802709,3.003074167,2.513463079,1.2,NA,0.29707907,4.16843355,2.409571574,4.171194529,0.793103448,2.204465886,8.681808929,6.987896116,7.940604836,0,5.90257747,NA,6.42,6.2052,6.3126,3.988923206,0,1.994461603,10,3.50166068,0,0,1.167220227,4.868570457,2,7.080828626,9,6.026942875,6.1,4.723110492,7.144318347,8,6.662575358,3,5.938334033,3.523594984,4.255319149,4.531871571,2.392798382,6.182890924,1.794773026,3.780208006,5.248494971,4.84,135,5.212512011,137,4
